,latitude,longitude,acq_date
3170,-30.918000000000003,123.62700000000001,1/01/2020
3171,-30.919,123.617,1/01/2020
3172,-30.930999999999997,123.542,1/01/2020
3173,-30.891,123.743,1/01/2020
3174,-30.886999999999997,123.709,1/01/2020
3175,-31.256999999999998,121.087,1/01/2020
3176,-31.246,121.096,1/01/2020
3177,-30.893,123.48,1/01/2020
3178,-30.895,123.469,1/01/2020
3179,-31.225,121.115,1/01/2020
3180,-30.881,123.499,1/01/2020
3181,-30.883000000000003,123.488,1/01/2020
3182,-30.884,123.478,1/01/2020
3183,-30.886,123.46700000000001,1/01/2020
3184,-30.862,123.44,1/01/2020
3185,-30.855999999999998,123.42200000000001,1/01/2020
3186,-30.851999999999997,123.38799999999999,1/01/2020
3187,-31.173000000000002,121.09899999999999,1/01/2020
3188,-30.828000000000003,123.36200000000001,1/01/2020
3189,-30.83,123.351,1/01/2020
3190,-30.831,123.34,1/01/2020
3191,-30.820999999999998,123.34899999999999,1/01/2020
3192,-30.822,123.339,1/01/2020
3193,-30.824,123.32799999999999,1/01/2020
3194,-30.795,123.333,1/01/2020
3195,-30.785999999999998,123.331,1/01/2020
3196,-30.791,123.3,1/01/2020
3197,-30.791999999999998,123.289,1/01/2020
3198,-30.794,123.279,1/01/2020
3199,-30.784000000000002,123.292,1/01/2020
3200,-30.785,123.28200000000001,1/01/2020
3201,-30.776,123.28,1/01/2020
3202,-30.741,123.32700000000001,1/01/2020
3203,-30.750999999999998,123.264,1/01/2020
3204,-27.995,131.484,1/01/2020
3205,-28.002,131.453,1/01/2020
3206,-27.998,131.48,1/01/2020
3207,-28.005,131.44799999999998,1/01/2020
3208,-28.474,128.476,1/01/2020
3209,-28.478,128.45600000000002,1/01/2020
3210,-28.441999999999997,128.447,1/01/2020
3211,-27.879,128.411,1/01/2020
3212,-27.849,128.41899999999998,1/01/2020
3213,-32.538000000000004,121.932,1/01/2020
3214,-35.845,136.741,1/01/2020
3215,-35.844,136.734,1/01/2020
3216,-33.199,122.197,1/01/2020
3217,-32.955999999999996,123.654,1/01/2020
3218,-32.946999999999996,123.652,1/01/2020
3219,-32.922,123.641,1/01/2020
3220,-32.815,124.10799999999999,1/01/2020
3221,-32.806,124.10600000000001,1/01/2020
3222,-32.501999999999995,123.434,1/01/2020
3223,-32.503,123.42299999999999,1/01/2020
3224,-32.505,123.413,1/01/2020
3225,-32.493,123.432,1/01/2020
3226,-32.494,123.421,1/01/2020
3227,-32.496,123.411,1/01/2020
3228,-32.497,123.4,1/01/2020
3229,-32.428000000000004,123.617,1/01/2020
3230,-32.43,123.60600000000001,1/01/2020
3231,-32.431,123.596,1/01/2020
3232,-32.419000000000004,123.615,1/01/2020
3233,-32.421,123.604,1/01/2020
3234,-32.422,123.594,1/01/2020
3235,-32.424,123.583,1/01/2020
3236,-32.41,123.613,1/01/2020
3237,-32.412,123.602,1/01/2020
3238,-32.413000000000004,123.59200000000001,1/01/2020
3239,-32.415,123.581,1/01/2020
3240,-32.417,123.57,1/01/2020
3241,-32.400999999999996,123.611,1/01/2020
3242,-32.403,123.601,1/01/2020
3243,-32.404,123.59,1/01/2020
3244,-32.406,123.579,1/01/2020
3245,-32.407,123.568,1/01/2020
3246,-32.461,123.206,1/01/2020
3247,-32.461999999999996,123.195,1/01/2020
3248,-32.464,123.185,1/01/2020
3249,-32.465,123.17399999999999,1/01/2020
3250,-32.726,121.24799999999999,1/01/2020
3251,-32.729,121.226,1/01/2020
3252,-32.391999999999996,123.615,1/01/2020
3253,-32.394,123.604,1/01/2020
3254,-32.396,123.59299999999999,1/01/2020
3255,-32.397,123.58200000000001,1/01/2020
3256,-32.399,123.572,1/01/2020
3257,-32.4,123.561,1/01/2020
3258,-32.402,123.55,1/01/2020
3259,-32.452,123.209,1/01/2020
3260,-32.453,123.199,1/01/2020
3261,-32.455,123.18799999999999,1/01/2020
3262,-32.455999999999996,123.177,1/01/2020
3263,-32.458,123.167,1/01/2020
3264,-32.722,121.242,1/01/2020
3265,-32.724000000000004,121.219,1/01/2020
3266,-32.383,123.613,1/01/2020
3267,-32.385,123.602,1/01/2020
3268,-32.387,123.59100000000001,1/01/2020
3269,-32.388000000000005,123.581,1/01/2020
3270,-32.39,123.57,1/01/2020
3271,-32.391,123.559,1/01/2020
3272,-32.393,123.54899999999999,1/01/2020
3273,-32.412,123.42,1/01/2020
3274,-32.444,123.197,1/01/2020
3275,-32.446,123.186,1/01/2020
3276,-32.446999999999996,123.176,1/01/2020
3277,-32.449,123.165,1/01/2020
3278,-32.373000000000005,123.62100000000001,1/01/2020
3279,-32.374,123.611,1/01/2020
3280,-32.376,123.6,1/01/2020
3281,-32.378,123.589,1/01/2020
3282,-32.379,123.579,1/01/2020
3283,-32.381,123.568,1/01/2020
3284,-32.382,123.557,1/01/2020
3285,-32.384,123.54700000000001,1/01/2020
3286,-32.39,123.50399999999999,1/01/2020
3287,-32.403,123.419,1/01/2020
3288,-32.404,123.40799999999999,1/01/2020
3289,-32.566,122.266,1/01/2020
3290,-32.365,123.609,1/01/2020
3291,-32.367,123.598,1/01/2020
3292,-32.369,123.587,1/01/2020
3293,-32.37,123.57700000000001,1/01/2020
3294,-32.372,123.566,1/01/2020
3295,-32.373000000000005,123.555,1/01/2020
3296,-32.375,123.545,1/01/2020
3297,-32.376,123.53399999999999,1/01/2020
3298,-32.394,123.417,1/01/2020
3299,-32.555,122.275,1/01/2020
3300,-32.556999999999995,122.264,1/01/2020
3301,-32.358000000000004,123.596,1/01/2020
3302,-32.36,123.586,1/01/2020
3303,-32.361,123.575,1/01/2020
3304,-32.363,123.564,1/01/2020
3305,-32.364000000000004,123.554,1/01/2020
3306,-32.543,122.295,1/01/2020
3307,-32.703,121.086,1/01/2020
3308,-32.349000000000004,123.594,1/01/2020
3309,-32.35,123.584,1/01/2020
3310,-32.352,123.573,1/01/2020
3311,-32.354,123.56200000000001,1/01/2020
3312,-32.355,123.552,1/01/2020
3313,-32.357,123.541,1/01/2020
3314,-32.358000000000004,123.53,1/01/2020
3315,-32.36,123.52,1/01/2020
3316,-32.361999999999995,123.509,1/01/2020
3317,-32.534,122.29299999999999,1/01/2020
3318,-32.536,122.28200000000001,1/01/2020
3319,-32.537,122.271,1/01/2020
3320,-32.564,122.07700000000001,1/01/2020
3321,-32.565,122.066,1/01/2020
3322,-32.576,121.99,1/01/2020
3323,-32.341,123.58200000000001,1/01/2020
3324,-32.343,123.571,1/01/2020
3325,-32.345,123.56,1/01/2020
3326,-32.346,123.55,1/01/2020
3327,-32.348,123.539,1/01/2020
3328,-32.349000000000004,123.52799999999999,1/01/2020
3329,-32.351,123.51799999999999,1/01/2020
3330,-32.352,123.507,1/01/2020
3331,-32.354,123.49600000000001,1/01/2020
3332,-32.399,123.18799999999999,1/01/2020
3333,-32.400999999999996,123.177,1/01/2020
3334,-32.527,122.28,1/01/2020
3335,-32.528,122.27,1/01/2020
3336,-32.53,122.259,1/01/2020
3337,-32.555,122.075,1/01/2020
3338,-32.556,122.064,1/01/2020
3339,-32.558,122.053,1/01/2020
3340,-32.559,122.042,1/01/2020
3341,-32.563,122.01,1/01/2020
3342,-32.568000000000005,121.977,1/01/2020
3343,-32.569,121.96600000000001,1/01/2020
3344,-32.334,123.569,1/01/2020
3345,-32.336,123.559,1/01/2020
3346,-32.336999999999996,123.54799999999999,1/01/2020
3347,-32.339,123.537,1/01/2020
3348,-32.34,123.527,1/01/2020
3349,-32.342,123.516,1/01/2020
3350,-32.343,123.505,1/01/2020
3351,-32.391999999999996,123.175,1/01/2020
3352,-32.393,123.164,1/01/2020
3353,-32.562,121.95299999999999,1/01/2020
3354,-32.563,121.943,1/01/2020
3355,-32.327,123.557,1/01/2020
3356,-32.328,123.546,1/01/2020
3357,-32.33,123.535,1/01/2020
3358,-32.330999999999996,123.525,1/01/2020
3359,-32.333,123.514,1/01/2020
3360,-29.441,152.576,1/01/2020
3361,-29.318,152.02200000000002,1/01/2020
3362,-29.454,152.59,1/01/2020
3363,-31.421999999999997,152.08,1/01/2020
3364,-31.589000000000002,152.115,1/01/2020
3365,-31.596999999999998,152.089,1/01/2020
3366,-32.696999999999996,150.08700000000002,1/01/2020
3367,-32.704,150.116,1/01/2020
3368,-32.718,150.114,1/01/2020
3369,-32.702,150.109,1/01/2020
3370,-34.823,150.338,1/01/2020
3371,-34.828,150.33,1/01/2020
3372,-34.833,150.355,1/01/2020
3373,-35.166,150.563,1/01/2020
3374,-35.161,150.56,1/01/2020
3375,-35.221,150.513,1/01/2020
3376,-35.626999999999995,149.872,1/01/2020
3377,-35.702,149.91899999999998,1/01/2020
3378,-35.255,147.876,1/01/2020
3379,-35.263000000000005,147.911,1/01/2020
3380,-35.258,147.908,1/01/2020
3381,-35.274,147.903,1/01/2020
3382,-35.799,149.994,1/01/2020
3383,-35.805,150.02,1/01/2020
3384,-35.83,150.067,1/01/2020
3385,-35.835,150.093,1/01/2020
3386,-35.376,147.984,1/01/2020
3387,-35.385,148.02,1/01/2020
3388,-35.394,148.058,1/01/2020
3389,-35.391999999999996,147.981,1/01/2020
3390,-35.4,148.016,1/01/2020
3391,-35.409,148.053,1/01/2020
3392,-35.407,147.975,1/01/2020
3393,-35.416,148.012,1/01/2020
3394,-35.378,148.015,1/01/2020
3395,-35.384,147.975,1/01/2020
3396,-35.393,148.01,1/01/2020
3397,-35.402,148.046,1/01/2020
3398,-35.4,147.97,1/01/2020
3399,-35.409,148.006,1/01/2020
3400,-35.417,148.042,1/01/2020
3401,-35.415,147.965,1/01/2020
3402,-35.424,148.002,1/01/2020
3403,-35.48,148.099,1/01/2020
3404,-35.486999999999995,148.058,1/01/2020
3405,-35.495,148.094,1/01/2020
3406,-35.963,149.93,1/01/2020
3407,-35.969,149.95600000000002,1/01/2020
3408,-35.483000000000004,148.055,1/01/2020
3409,-35.492,148.09,1/01/2020
3410,-35.498000000000005,148.05,1/01/2020
3411,-35.963,149.953,1/01/2020
3412,-35.97,149.923,1/01/2020
3413,-35.976,149.94899999999998,1/01/2020
3414,-35.985,149.667,1/01/2020
3415,-35.988,149.657,1/01/2020
3416,-36.052,149.746,1/01/2020
3417,-35.716,148.234,1/01/2020
3418,-35.714,148.22899999999998,1/01/2020
3419,-36.183,150.033,1/01/2020
3420,-35.804,148.269,1/01/2020
3421,-35.812,148.303,1/01/2020
3422,-35.784,148.049,1/01/2020
3423,-35.887,148.34799999999998,1/01/2020
3424,-35.92,148.364,1/01/2020
3425,-35.844,147.655,1/01/2020
3426,-35.852,147.689,1/01/2020
3427,-35.859,147.649,1/01/2020
3428,-35.867,147.683,1/01/2020
3429,-35.874,147.643,1/01/2020
3430,-35.882,147.67700000000002,1/01/2020
3431,-35.851,147.644,1/01/2020
3432,-35.86,147.679,1/01/2020
3433,-35.866,147.638,1/01/2020
3434,-35.875,147.672,1/01/2020
3435,-35.89,147.668,1/01/2020
3436,-36.439,149.92600000000002,1/01/2020
3437,-36.445,149.951,1/01/2020
3438,-35.894,147.549,1/01/2020
3439,-36.452,149.921,1/01/2020
3440,-35.9,147.507,1/01/2020
3441,-35.909,147.542,1/01/2020
3442,-36.458,149.69299999999998,1/01/2020
3443,-36.048,147.845,1/01/2020
3444,-35.91,147.497,1/01/2020
3445,-35.919000000000004,147.533,1/01/2020
3446,-36.036,147.80700000000002,1/01/2020
3447,-36.045,147.843,1/01/2020
3448,-36.571,149.904,1/01/2020
3449,-36.577,149.929,1/01/2020
3450,-36.13,147.92600000000002,1/01/2020
3451,-36.092,147.63,1/01/2020
3452,-36.125,147.922,1/01/2020
3453,-36.085,147.625,1/01/2020
3454,-36.266999999999996,147.711,1/01/2020
3455,-36.26,147.705,1/01/2020
3456,-36.385999999999996,147.888,1/01/2020
3457,-36.59,148.21200000000002,1/01/2020
3458,-36.586999999999996,148.203,1/01/2020
3459,-37.427,149.595,1/01/2020
3460,-37.486,149.75799999999998,1/01/2020
3461,-37.356,149.003,1/01/2020
3462,-37.394,149.166,1/01/2020
3463,-37.495,149.421,1/01/2020
3464,-37.501,149.447,1/01/2020
3465,-37.454,149.174,1/01/2020
3466,-37.508,149.416,1/01/2020
3467,-37.521,149.412,1/01/2020
3468,-36.9,146.705,1/01/2020
3469,-36.931,146.829,1/01/2020
3470,-37.516999999999996,149.327,1/01/2020
3471,-37.446999999999996,149.173,1/01/2020
3472,-37.46,149.166,1/01/2020
3473,-37.510999999999996,149.32399999999998,1/01/2020
3474,-37.524,149.319,1/01/2020
3475,-36.908,146.696,1/01/2020
3476,-36.94,146.82299999999998,1/01/2020
3477,-36.955,146.816,1/01/2020
3478,-37.539,149.196,1/01/2020
3479,-37.576,149.359,1/01/2020
3480,-37.541,149.076,1/01/2020
3481,-37.580999999999996,149.349,1/01/2020
3482,-37.096,147.00799999999998,1/01/2020
3483,-37.472,148.499,1/01/2020
3484,-37.573,148.936,1/01/2020
3485,-37.513000000000005,148.613,1/01/2020
3486,-37.586,148.774,1/01/2020
3487,-37.544000000000004,148.531,1/01/2020
3488,-37.565,148.621,1/01/2020
3489,-37.606,148.795,1/01/2020
3490,-37.72,149.293,1/01/2020
3491,-37.733000000000004,149.28799999999998,1/01/2020
3492,-37.439,147.892,1/01/2020
3493,-37.446999999999996,147.92600000000002,1/01/2020
3494,-37.653,148.808,1/01/2020
3495,-37.718,149.02700000000002,1/01/2020
3496,-37.436,147.885,1/01/2020
3497,-37.445,147.91899999999998,1/01/2020
3498,-37.656,148.8,1/01/2020
3499,-37.669000000000004,148.79399999999998,1/01/2020
3500,-37.656,148.673,1/01/2020
3501,-37.669000000000004,148.668,1/01/2020
3502,-37.415,147.535,1/01/2020
3503,-37.57,148.183,1/01/2020
3504,-37.669000000000004,148.343,1/01/2020
3505,-37.658,148.343,1/01/2020
3506,-37.677,148.101,1/01/2020
3507,-37.583,147.571,1/01/2020
3508,-37.676,148.093,1/01/2020
3509,-37.579,147.565,1/01/2020
3510,-37.741,148.236,1/01/2020
3511,-37.593,147.558,1/01/2020
3512,-37.615,147.585,1/01/2020
3513,-37.63,147.578,1/01/2020
3514,-37.644,147.572,1/01/2020
3515,-37.652,147.606,1/01/2020
3516,-37.667,147.599,1/01/2020
3517,-37.629,147.57399999999998,1/01/2020
3518,-37.643,147.567,1/01/2020
3519,-37.650999999999996,147.601,1/01/2020
3520,-37.666,147.595,1/01/2020
3521,-37.674,147.627,1/01/2020
3522,-41.577,147.96200000000002,1/01/2020
3523,-41.566,147.85399999999998,1/01/2020
3524,-41.57899999999999,147.847,1/01/2020
3525,-41.597,147.866,1/01/2020
3526,-41.653,148.05200000000002,1/01/2020
3527,-41.659,148.079,1/01/2020
3528,-41.571999999999996,147.843,1/01/2020
3529,-41.591,147.862,1/01/2020
3530,-41.661,148.041,1/01/2020
3531,-41.667,148.06799999999998,1/01/2020
3532,-41.673,148.035,1/01/2020
3533,-41.678999999999995,148.063,1/01/2020
3534,-21.218000000000004,118.678,1/01/2020
3535,-21.219,118.66799999999999,1/01/2020
3536,-22.798000000000002,122.613,1/01/2020
3537,-22.441999999999997,117.723,1/01/2020
3538,-17.397000000000002,145.222,1/01/2020
3539,-16.347,137.695,1/01/2020
3540,-14.652999999999999,132.159,1/01/2020
3541,-14.665999999999999,132.175,1/01/2020
3542,-17.041,144.616,1/01/2020
3543,-32.272,123.454,1/01/2020
3544,-32.288000000000004,123.449,1/01/2020
3545,-32.343,123.603,1/01/2020
3546,-32.34,123.51799999999999,1/01/2020
3547,-32.349000000000004,123.55799999999999,1/01/2020
3548,-32.359,123.598,1/01/2020
3549,-32.368,123.63799999999999,1/01/2020
3550,-32.278,123.448,1/01/2020
3551,-32.288000000000004,123.488,1/01/2020
3552,-32.294000000000004,123.44200000000001,1/01/2020
3553,-32.304,123.48200000000001,1/01/2020
3554,-32.314,123.523,1/01/2020
3555,-32.323,123.56299999999999,1/01/2020
3556,-32.333,123.602,1/01/2020
3557,-32.33,123.51700000000001,1/01/2020
3558,-32.394,123.616,1/01/2020
3559,-32.400999999999996,123.571,1/01/2020
3560,-32.41,123.61,1/01/2020
3561,-32.426,123.605,1/01/2020
3562,-32.451,123.20100000000001,1/01/2020
3563,-32.388000000000005,123.54,1/01/2020
3564,-32.397,123.58,1/01/2020
3565,-32.407,123.62,1/01/2020
3566,-32.413000000000004,123.575,1/01/2020
3567,-32.423,123.61399999999999,1/01/2020
3568,-32.391,123.625,1/01/2020
3569,-32.375,123.537,1/01/2020
3570,-32.384,123.57600000000001,1/01/2020
3571,-32.381,123.586,1/01/2020
3572,-32.372,123.546,1/01/2020
3573,-32.375,123.631,1/01/2020
3574,-32.365,123.59100000000001,1/01/2020
3575,-32.356,123.551,1/01/2020
3576,-32.346,123.51100000000001,1/01/2020
3577,-32.349000000000004,123.59700000000001,1/01/2020
3578,-32.34,123.557,1/01/2020
3579,-17.410999999999998,145.233,1/01/2020
3580,-16.551,137.35299999999998,1/01/2020
3581,-18.049,144.779,1/01/2020
3582,-18.051,144.798,1/01/2020
3583,-18.061,144.77700000000002,1/01/2020
3584,-18.179000000000002,142.983,1/01/2020
3585,-19.631,144.541,1/01/2020
3586,-19.633,144.536,1/01/2020
3587,-19.635,144.556,1/01/2020
3588,-19.164,139.56799999999998,1/01/2020
3589,-19.165,139.578,1/01/2020
3590,-19.819000000000003,144.579,1/01/2020
3591,-21.721999999999998,140.067,1/01/2020
3592,-21.726,140.071,1/01/2020
3593,-21.774,140.064,1/01/2020
3594,-21.783,140.062,1/01/2020
3595,-24.599,146.717,1/01/2020
3596,-24.592,146.71,1/01/2020
3597,-24.608,146.709,1/01/2020
3598,-27.82,131.806,1/01/2020
3599,-27.825,131.813,1/01/2020
3600,-27.99,131.458,1/01/2020
3601,-27.993000000000002,131.47299999999998,1/01/2020
3602,-28.000999999999998,131.45600000000002,1/01/2020
3603,-28.003,131.471,1/01/2020
3604,-27.91,128.428,1/01/2020
3605,-27.853,128.418,1/01/2020
3606,-28.469,128.45600000000002,1/01/2020
3607,-30.838,132.748,1/01/2020
3608,-30.781,123.32700000000001,1/01/2020
3609,-30.783,123.322,1/01/2020
3610,-30.828000000000003,123.35600000000001,1/01/2020
3611,-30.894000000000002,123.475,1/01/2020
3612,-30.826999999999998,123.348,1/01/2020
3613,-30.893,123.46700000000001,1/01/2020
3614,-36.948,146.82299999999998,1/01/2020
3615,-32.5,123.445,1/01/2020
3616,-32.455,123.195,1/01/2020
3617,-32.524,122.277,1/01/2020
3618,-32.501,121.96600000000001,1/01/2020
3619,-32.519,121.96,1/01/2020
3620,-32.5,121.962,1/01/2020
3621,-32.516999999999996,121.956,1/01/2020
3622,-32.535,121.949,1/01/2020
3623,-32.53,121.943,1/01/2020
3624,-35.719,136.784,1/01/2020
3625,-35.751999999999995,136.816,1/01/2020
3626,-35.754,136.828,1/01/2020
3627,-35.758,136.789,1/01/2020
3628,-35.76,136.80100000000002,1/01/2020
3629,-35.763000000000005,136.826,1/01/2020
3630,-35.759,136.692,1/01/2020
3631,-35.760999999999996,136.705,1/01/2020
3632,-35.779,136.778,1/01/2020
3633,-35.851,136.726,1/01/2020
3634,-35.853,136.739,1/01/2020
3635,-36.95,146.833,1/01/2020
3636,-38.052,141.91,1/01/2020
3637,-38.086,141.899,1/01/2020
3638,-32.515,121.95299999999999,1/01/2020
3639,-32.510999999999996,121.95700000000001,1/01/2020
3640,-32.494,121.958,1/01/2020
3641,-31.826999999999998,121.49600000000001,1/01/2020
3642,-16.665,145.186,1/01/2020
3643,-16.666,145.179,1/01/2020
3644,-17.426,145.23,1/01/2020
3645,-17.410999999999998,145.224,1/01/2020
3646,-17.428,145.221,1/01/2020
3647,-18.053,144.78,1/01/2020
3648,-18.422,145.328,1/01/2020
3649,-18.426,145.322,1/01/2020
3650,-20.642,148.591,1/01/2020
3651,-20.645,148.611,1/01/2020
3652,-20.646,148.60399999999998,1/01/2020
3653,-20.662,148.621,1/01/2020
3654,-24.018,146.401,1/01/2020
3655,-24.024,146.393,1/01/2020
3656,-24.594,146.718,1/01/2020
3657,-24.601999999999997,146.692,1/01/2020
3658,-24.607,146.714,1/01/2020
3659,-24.616,146.689,1/01/2020
3660,-24.611,146.684,1/01/2020
3661,-24.616,146.70600000000002,1/01/2020
3662,-25.372,149.203,1/01/2020
3663,-25.410999999999998,149.219,1/01/2020
3664,-25.410999999999998,149.157,1/01/2020
3665,-25.413,149.172,1/01/2020
3666,-25.416,149.187,1/01/2020
3667,-25.971,150.54,1/01/2020
3668,-25.97,150.534,1/01/2020
3669,-26.534000000000002,150.649,1/01/2020
3670,-26.54,150.685,1/01/2020
3671,-29.316999999999997,152.002,1/01/2020
3672,-29.318,152.013,1/01/2020
3673,-29.329,152.02100000000002,1/01/2020
3674,-29.374000000000002,152.194,1/01/2020
3675,-29.375999999999998,152.204,1/01/2020
3676,-29.383000000000003,152.197,1/01/2020
3677,-29.381999999999998,152.069,1/01/2020
3678,-29.383000000000003,152.079,1/01/2020
3679,-29.416,152.16899999999998,1/01/2020
3680,-29.416999999999998,152.179,1/01/2020
3681,-29.426,152.178,1/01/2020
3682,-29.423000000000002,152.157,1/01/2020
3683,-29.434,152.165,1/01/2020
3684,-29.435,152.17600000000002,1/01/2020
3685,-29.425,152.167,1/01/2020
3686,-36.016999999999996,149.83100000000002,2/01/2020
3687,-35.83,148.653,2/01/2020
3688,-35.989000000000004,149.607,2/01/2020
3689,-35.996,149.653,2/01/2020
3690,-35.998000000000005,149.665,2/01/2020
3691,-35.84,148.651,2/01/2020
3692,-35.842,148.66299999999998,2/01/2020
3693,-35.981,149.502,2/01/2020
3694,-35.989000000000004,149.548,2/01/2020
3695,-35.994,149.582,2/01/2020
3696,-35.996,149.594,2/01/2020
3697,-35.998000000000005,149.605,2/01/2020
3698,-36.005,149.651,2/01/2020
3699,-36.007,149.662,2/01/2020
3700,-36.034,149.833,2/01/2020
3701,-35.766999999999996,148.173,2/01/2020
3702,-35.99,149.5,2/01/2020
3703,-36.0,149.55700000000002,2/01/2020
3704,-36.001999999999995,149.569,2/01/2020
3705,-36.003,149.58,2/01/2020
3706,-36.023,149.705,2/01/2020
3707,-36.025,149.717,2/01/2020
3708,-36.04,149.808,2/01/2020
3709,-36.042,149.819,2/01/2020
3710,-36.031,149.692,2/01/2020
3711,-36.033,149.703,2/01/2020
3712,-36.049,149.806,2/01/2020
3713,-35.798,148.232,2/01/2020
3714,-35.802,148.257,2/01/2020
3715,-35.804,148.27,2/01/2020
3716,-35.806,148.282,2/01/2020
3717,-35.876,148.692,2/01/2020
3718,-35.878,148.704,2/01/2020
3719,-35.88,148.716,2/01/2020
3720,-36.086999999999996,149.984,2/01/2020
3721,-35.774,148.036,2/01/2020
3722,-35.818000000000005,148.293,2/01/2020
3723,-35.82,148.305,2/01/2020
3724,-35.887,148.701,2/01/2020
3725,-36.063,149.778,2/01/2020
3726,-36.065,149.79,2/01/2020
3727,-35.783,148.033,2/01/2020
3728,-35.786,148.047,2/01/2020
3729,-36.106,149.991,2/01/2020
3730,-36.108000000000004,150.002,2/01/2020
3731,-35.795,148.04399999999998,2/01/2020
3732,-35.797,148.05700000000002,2/01/2020
3733,-35.885999999999996,148.321,2/01/2020
3734,-35.888000000000005,148.334,2/01/2020
3735,-35.89,148.347,2/01/2020
3736,-36.167,150.029,2/01/2020
3737,-36.169000000000004,150.041,2/01/2020
3738,-36.104,149.57399999999998,2/01/2020
3739,-36.175,150.016,2/01/2020
3740,-36.176,150.02700000000002,2/01/2020
3741,-36.047,149.164,2/01/2020
3742,-35.919000000000004,148.339,2/01/2020
3743,-35.921,148.352,2/01/2020
3744,-35.955,148.317,2/01/2020
3745,-36.229,150.003,2/01/2020
3746,-35.957,148.309,2/01/2020
3747,-36.244,149.993,2/01/2020
3748,-35.978,148.31799999999998,2/01/2020
3749,-35.98,148.33100000000002,2/01/2020
3750,-36.257,150.014,2/01/2020
3751,-36.259,150.025,2/01/2020
3752,-35.986999999999995,148.315,2/01/2020
3753,-35.99,148.328,2/01/2020
3754,-36.264,150.0,2/01/2020
3755,-36.266,150.011,2/01/2020
3756,-35.938,147.912,2/01/2020
3757,-35.894,147.548,2/01/2020
3758,-35.899,147.519,2/01/2020
3759,-35.902,147.532,2/01/2020
3760,-36.058,148.441,2/01/2020
3761,-36.06,148.454,2/01/2020
3762,-35.909,147.516,2/01/2020
3763,-36.068000000000005,148.439,2/01/2020
3764,-36.07,148.451,2/01/2020
3765,-35.908,147.51,2/01/2020
3766,-35.935,147.487,2/01/2020
3767,-36.315,149.558,2/01/2020
3768,-36.335,149.565,2/01/2020
3769,-36.346,149.575,2/01/2020
3770,-36.348,149.586,2/01/2020
3771,-36.356,149.589,2/01/2020
3772,-36.368,149.61,2/01/2020
3773,-36.453,149.967,2/01/2020
3774,-36.455,149.97799999999998,2/01/2020
3775,-36.066,147.588,2/01/2020
3776,-36.461999999999996,149.964,2/01/2020
3777,-36.464,149.976,2/01/2020
3778,-36.495,149.525,2/01/2020
3779,-36.501999999999995,149.512,2/01/2020
3780,-36.516999999999996,149.60399999999998,2/01/2020
3781,-36.518,149.615,2/01/2020
3782,-36.291,147.753,2/01/2020
3783,-36.372,147.861,2/01/2020
3784,-36.396,147.88299999999998,2/01/2020
3785,-36.398,147.89600000000002,2/01/2020
3786,-36.408,147.894,2/01/2020
3787,-36.415,147.93200000000002,2/01/2020
3788,-36.422,147.734,2/01/2020
3789,-36.425,147.746,2/01/2020
3790,-36.472,148.019,2/01/2020
3791,-36.453,147.79399999999998,2/01/2020
3792,-36.503,148.025,2/01/2020
3793,-36.508,148.05,2/01/2020
3794,-36.478,147.70600000000002,2/01/2020
3795,-36.481,147.719,2/01/2020
3796,-36.49,147.77,2/01/2020
3797,-36.49,147.717,2/01/2020
3798,-36.595,148.191,2/01/2020
3799,-36.597,148.203,2/01/2020
3800,-36.561,147.937,2/01/2020
3801,-36.584,147.83700000000002,2/01/2020
3802,-36.586,147.849,2/01/2020
3803,-36.593,147.834,2/01/2020
3804,-36.595,147.846,2/01/2020
3805,-36.609,147.924,2/01/2020
3806,-36.644,148.128,2/01/2020
3807,-36.646,148.141,2/01/2020
3808,-36.68,148.203,2/01/2020
3809,-36.644,147.881,2/01/2020
3810,-36.646,147.894,2/01/2020
3811,-36.654,147.879,2/01/2020
3812,-36.656,147.892,2/01/2020
3813,-36.835,148.339,2/01/2020
3814,-36.836999999999996,148.351,2/01/2020
3815,-36.955999999999996,148.275,2/01/2020
3816,-36.966,148.27200000000002,2/01/2020
3817,-37.248000000000005,149.495,2/01/2020
3818,-37.25,149.506,2/01/2020
3819,-37.035,148.131,2/01/2020
3820,-37.046,148.12,2/01/2020
3821,-36.946999999999996,147.321,2/01/2020
3822,-36.949,147.334,2/01/2020
3823,-37.082,148.099,2/01/2020
3824,-37.279,149.289,2/01/2020
3825,-37.281,149.30100000000002,2/01/2020
3826,-36.959,147.33,2/01/2020
3827,-36.973,147.35399999999998,2/01/2020
3828,-36.975,147.36700000000002,2/01/2020
3829,-37.186,148.59799999999998,2/01/2020
3830,-37.204,148.70600000000002,2/01/2020
3831,-36.971,147.285,2/01/2020
3832,-36.974000000000004,147.299,2/01/2020
3833,-36.983000000000004,147.352,2/01/2020
3834,-36.985,147.365,2/01/2020
3835,-37.113,148.10299999999998,2/01/2020
3836,-37.213,148.704,2/01/2020
3837,-37.215,148.716,2/01/2020
3838,-37.23,148.656,2/01/2020
3839,-37.232,148.668,2/01/2020
3840,-36.891999999999996,146.678,2/01/2020
3841,-37.106,147.873,2/01/2020
3842,-37.146,148.102,2/01/2020
3843,-36.9,146.662,2/01/2020
3844,-36.902,146.67600000000002,2/01/2020
3845,-36.913000000000004,146.674,2/01/2020
3846,-37.193000000000005,148.207,2/01/2020
3847,-37.292,148.74,2/01/2020
3848,-36.964,146.781,2/01/2020
